temperature_c,humidity_pct,soil_moisture_pct,hour_sin,hour_cos,is_light_hours,img_green_ratio,img_veg_ratio,img_sharpness,label_int
28.100653152148983,41.36848209506259,30.39024145512816,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
25.604160368186072,57.37937523649164,18.86621617527513,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
18.12058211481119,68.91920796617917,31.906760417832164,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
23.10225575113838,51.657789089453416,38.350788713669566,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
29.262965443714588,67.90181861405344,31.29316215964972,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
28.190539904031727,53.862436303643065,14.73250368236681,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
21.569562154808164,46.93427092784851,28.488949578441368,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
18.93494503912756,54.73299411701394,38.15865761343471,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
29.81091999903797,41.655952901293006,23.07181567785675,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
21.431277251828263,64.2947919537956,12.559477525952678,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
18.144343567039037,61.28860761306703,25.944474908927987,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
25.10939517078893,41.19357529002584,14.383104049312951,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
28.65518262942466,64.0602386153686,29.759636102221197,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,7
29.551327975501405,47.6092181754488,26.06722093759469,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,7
27.704889934130197,66.3618389768925,20.61207743412625,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
29.116016196476583,68.22840976296085,19.79979122822173,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,3
24.82128435521173,48.22257709590281,38.79870254012072,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
23.86383307436033,52.01363935770964,15.287981506250665,-0.9588197348681928,-0.2840153447039235,1.0,0.0,0.0,0.0,5
21.189220616611845,61.470880400031184,26.873147843215687,-0.28401534470392353,0.9588197348681927,0.0,0.0,0.0,0.0,1
18.776607447922597,52.87657435070726,38.51827917246277,0.958819734868193,0.28401534470392253,0.0,0.0,0.0,0.0,1
22.002928489020334,44.11662784707621,34.342744460134526,0.2840153447039226,-0.958819734868193,1.0,0.0,0.0,0.0,5
